Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Protein processing in endoplasmic reticulum	2/171	0.06818108212725724	0.08120931438087327	0	0	4.876972386587771	13.097539204308811	PDIA3;BCL2
Asthma	1/31	0.07471646000262763	0.08843024063602131	0	0	13.551020408163266	35.15209038871121	TNF
Base excision repair	1/33	0.0793443657059371	0.09331695840886942	0	0	12.70280612244898	32.18837516559274	MUTYH
Ferroptosis	1/41	0.09763021468476817	0.11410531341282279	0	0	10.158163265306122	23.633660200289185	TP53
Proteasome	1/46	0.10887762220856746	0.12646034380746657	0	0	9.02721088435374	20.018117808730278	IFNG
Carbohydrate digestion and absorption	1/47	0.11111056030365549	0.1282572517085406	0	0	8.830523513753327	19.402687070536402	PIK3R1
Cocaine addiction	1/49	0.11555999902224065	0.13257496820342946	0	0	8.46173469387755	18.260130793597916	RELA
Vibrio cholerae infection	1/50	0.1177765260040411	0.1334800628045799	0	0	8.28862973760933	17.7290996615035	ACTB
Cysteine and methionine metabolism	1/50	0.1177765260040411	0.1334800628045799	0	0	8.28862973760933	17.7290996615035	DNMT1
Ovarian steroidogenesis	1/51	0.11998760892209076	0.13516676426765648	0	0	8.122448979591837	17.22257115519733	PTGS2
Fanconi anemia pathway	1/54	0.1265883240687765	0.1417486024003665	0	0	7.661532537543319	15.834970375184442	MLH1
Pyrimidine metabolism	1/56	0.13096181981447472	0.14577297800777841	0	0	7.382189239332097	15.00687933540933	TYMS
Long-term depression	1/60	0.13964452305344063	0.15451790420706155	0	0	6.88031822898651	13.544974303558986	KRAS
Arachidonic acid metabolism	1/61	0.1418018805927374	0.15598206865201117	0	0	6.76530612244898	13.214837540593157	PTGS2
Cytosolic DNA-sensing pathway	1/63	0.1461007034145454	0.15977094466970754	0	0	6.54641211323239	12.591756250239605	RELA
Cortisol synthesis and secretion	1/65	0.15037842149138922	0.1634928187144755	0	0	6.341198979591836	12.01403781811508	SP1
Long-term potentiation	1/67	0.15463513630999146	0.16714896236975957	0	0	6.148423005565863	11.477180657220888	KRAS
PPAR signaling pathway	1/74	0.16936969182663447	0.18202374926195772	0	0	5.556891249650545	9.867213018330611	PPARG
Gastric acid secretion	1/76	0.17353313536390655	0.1854325503602887	0	0	5.408163265306122	9.4717853003048	ACTB
GABAergic synapse	1/89	0.20010134077429026	0.2126076745726834	0	0	4.6062152133580705	7.411084001248333	SRC
Fc gamma R-mediated phagocytosis	1/97	0.2160330472811356	0.2269560665256874	0	0	4.220663265306122	6.46742313757927	PIK3R1
Phosphatidylinositol signaling system	1/97	0.2160330472811356	0.2269560665256874	0	0	4.220663265306122	6.46742313757927	PIK3R1
Hematopoietic cell lineage	1/99	0.2199671313012003	0.22979806454371204	0	0	4.134110787172012	6.26018948804807	TNF
Lysosome	1/128	0.27488345891042104	0.2855733712013819	0	0	3.1854411055760887	4.113704308580095	LAMP1
Apelin signaling pathway	1/137	0.2911425929329805	0.30079372861031684	0	0	2.9732893157262907	3.668866926816198	KRAS
Ubiquitin mediated proteolysis	1/140	0.2964824884084789	0.3046276117164041	0	0	2.9086771399207163	3.5362740390257685	NEDD4
Retrograde endocannabinoid signaling	1/148	0.3105302270346101	0.3173177729807218	0	0	2.749271137026239	3.215201203875706	PTGS2
Adrenergic signaling in cardiomyocytes	1/150	0.3139989845586295	0.3191185332199115	0	0	2.712094233666621	3.141596466170354	BCL2
cGMP-PKG signaling pathway	1/167	0.34280111726084433	0.34650707528528585	0	0	2.432259650848291	2.603988937414043	NFATC1
Alcoholism	1/186	0.3735903703808139	0.37559892075920537	0	0	2.1803640375068944	2.146776288649915	KRAS
Parkinson disease	1/249	0.4659040445720373	0.4659040445720373	0	0	1.6212969058591178	1.2383069829953701	TP53
